,original_title,keywords_log_rr,med_keywords_log_rr,keywords_log_rr0,keywords_log_rr1,keywords_log_rr2,keywords_log_rr3,keywords_log_rr4,keywords_log_rr-1,genre_log_rr,med_genre_log_rr,genre_log_rr0,genre_log_rr1,genre_log_rr2,genre_log_rr-1,plotkw_log_rr,med_plotkw_log_rr,plotkw_log_rr0,plotkw_log_rr1,plotkw_log_rr2,plotkw_log_rr3,plotkw_log_rr4,plotkw_log_rr-1
4003,The Unborn,[],,0.0,0.0,0.0,0.0,0.0,0.0,[],,0.0,0.0,0.0,0.0,"[1.5648856618599707, 1.5648856618599707, 1.5305176136867322, 1.1295778295967955, 0.5460252977793275]",1.5305176136867322,1.5648856618599707,1.5648856618599707,1.5305176136867322,1.1295778295967955,0.5460252977793275,0.5460252977793275
4004,The Unborn,[],,0.0,0.0,0.0,0.0,0.0,0.0,[],,0.0,0.0,0.0,0.0,"[1.5648856618599707, 1.5648856618599707, 1.5305176136867322, 1.1295778295967955, 0.5460252977793275]",1.5305176136867322,1.5648856618599707,1.5648856618599707,1.5305176136867322,1.1295778295967955,0.5460252977793275,0.5460252977793275
4005,The Untouchables,"[2.05081816, 2.05081816, 2.05081816, 2.05081816, 2.05081816, 2.05081816, 2.05081816, 2.05081816, 2.05081816, 2.05081816, 1.3874780455172413]",2.05081816,2.05081816,2.05081816,2.05081816,2.05081816,2.05081816,1.3874780455172413,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.1154098038272697, 1.1154098038272697, 1.1154098038272697, 1.1154098038272697, 1.08899941673079]",1.1154098038272697,1.1154098038272697,1.1154098038272697,1.1154098038272697,1.1154098038272697,1.08899941673079,1.08899941673079
4007,The Usual Suspects,"[2.9917824, 2.890261333333333, 2.890261333333333, 2.890261333333333, 2.890261333333333, 2.35400515, 1.524]",2.890261333333333,2.9917824,2.890261333333333,2.890261333333333,2.890261333333333,2.890261333333333,1.524,"[nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.3584763361793097, 1.3584763361793097, 1.3584763361793097, 1.0886885367999788, 0.554278103924453]",1.3584763361793097,1.3584763361793097,1.3584763361793097,1.3584763361793097,1.0886885367999788,0.554278103924453,0.554278103924453
4008,The Valley of Decision,[],,0.0,0.0,0.0,0.0,0.0,0.0,[],,0.0,0.0,0.0,0.0,"[1.4416765069714754, 1.4416765069714754, 1.2521327683028929, 1.0354897697785177, -0.4369935409730986]",1.2521327683028929,1.4416765069714754,1.4416765069714754,1.2521327683028929,1.0354897697785177,-0.4369935409730986,-0.4369935409730986
4010,The Vatican Tapes,"[2.138237288888889, 0.624445215, 0.36658571725571726]",0.624445215,2.138237288888889,0.624445215,0.36658571725571726,0.0,0.0,0.36658571725571726,"[nan, nan, nan]",,,,,,"[1.5648856618599707, 1.1090383648098059, 0.8990165509313339, 0.5455614673233962, -1.9856637241543076]",0.8990165509313339,1.5648856618599707,1.1090383648098059,0.8990165509313339,0.5455614673233962,-1.9856637241543076,-1.9856637241543076
4013,The Verdict,"[2.6712480113636365, 2.5318376671511627, 2.373578125, 2.373578125, 2.08834844, 2.0284088870614037]",2.373578125,2.6712480113636365,2.5318376671511627,2.373578125,2.373578125,2.08834844,2.0284088870614037,"[nan, nan, nan, nan, nan, nan]",,,,,,"[1.2312068583462032, 1.215973939257979, 1.215973939257979, 0.8596867741447656, 0.7579555079974208]",1.215973939257979,1.2312068583462032,1.215973939257979,1.215973939257979,0.8596867741447656,0.7579555079974208,0.7579555079974208
4014,The Village,"[5.74721728, 3.2804273333333334, 3.278292, 3.278292, 3.278292, 3.2423827727272725, 2.9523220625, 2.246227, 2.00438225, 1.1389492558139536]",3.260337386363636,5.74721728,3.2804273333333334,3.278292,3.278292,3.278292,1.1389492558139536,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.4535538645253494, 1.3789193100259176, 1.1000719728106696, 0.7799862788215584, 0.17963107516169036]",1.1000719728106696,1.4535538645253494,1.3789193100259176,1.1000719728106696,0.7799862788215584,0.17963107516169036,0.17963107516169036
4015,The Virgin Suicides,"[1.4929199666666666, 1.1814423333333333, 1.0801036071428571, 0.7348961666666667, 0.4388551692307692]",1.0801036071428571,1.4929199666666666,1.1814423333333333,1.0801036071428571,0.7348961666666667,0.4388551692307692,0.4388551692307692,"[nan, nan, nan, nan, nan]",,,,,,"[1.2235150441508185, 0.9342727617116043, 0.7300843017358725, 0.5509475653063282, 0.5509475653063282]",0.7300843017358725,1.2235150441508185,0.9342727617116043,0.7300843017358725,0.5509475653063282,0.5509475653063282,0.5509475653063282
4017,The Visit,"[18.6900124, 18.6900124, 18.6900124, 18.6900124, 11.7951527, 6.425280519999999, 5.222576058797909, 3.0949876598173516, 1.6787459830769231, 1.52757196875, 1.5159653142857143, 1.3129074803030303, 0.8993428571428571, 0.8215563678431372, 0.01659120656599093]",3.0949876598173516,18.6900124,18.6900124,18.6900124,18.6900124,11.7951527,0.01659120656599093,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[2.980111522412136, 2.980111522412136, 2.980111522412136, 2.980111522412136, 1.3156316500136496]",2.980111522412136,2.980111522412136,2.980111522412136,2.980111522412136,2.980111522412136,1.3156316500136496,1.3156316500136496
4018,The Visual Bible: The Gospel of John,"[9.401778166666666, 1.6357858236842104, 1.0327156494252874, 0.9145130571428571, 0.569276475, -0.015053460714285705, -0.593091]",0.9145130571428571,9.401778166666666,1.6357858236842104,1.0327156494252874,0.9145130571428571,0.569276475,-0.593091,"[nan, nan, nan, nan, nan, nan, nan]",,,,,,"[0.8344203283149231, 0.6425573170694329, -0.8991657057624789, -0.8991657057624789, -0.9064306895720244]",-0.8991657057624789,0.8344203283149231,0.6425573170694329,-0.8991657057624789,-0.8991657057624789,-0.9064306895720244,-0.9064306895720244
4019,The Vow,"[5.537152333333333, 3.7639823999999997, 3.7039525541666665, 3.359546566666667, 2.457682540891473, 0.9700806454545454]",3.5317495604166664,5.537152333333333,3.7639823999999997,3.7039525541666665,3.359546566666667,2.457682540891473,0.9700806454545454,"[nan, nan, nan, nan, nan, nan]",,,,,,"[2.0264702710124562, 1.877501647607253, 1.877501647607253, 1.877501647607253, 0.7465380047042004]",1.877501647607253,2.0264702710124562,1.877501647607253,1.877501647607253,1.877501647607253,0.7465380047042004,0.7465380047042004
4020,The Wackness,"[2.4246724833333335, 2.0793045333333335, 1.5784972162162163]",2.0793045333333335,2.4246724833333335,2.0793045333333335,1.5784972162162163,0.0,0.0,1.5784972162162163,"[nan, nan, nan]",,,,,,"[0.8714533787637677, 0.8617347247271347, 0.44604543502915744, -0.2089879660399669, -0.7270573529624402]",0.44604543502915744,0.8714533787637677,0.8617347247271347,0.44604543502915744,-0.2089879660399669,-0.7270573529624402,-0.7270573529624402
4021,The Walk,"[1.6286616987878788, 1.3694339761904761, 0.9700806454545454, 0.8935652295238095, 0.7480554857142857, 0.4388551692307692]",0.9318229374891774,1.6286616987878788,1.3694339761904761,0.9700806454545454,0.8935652295238095,0.7480554857142857,0.4388551692307692,"[nan, nan, nan, nan, nan, nan]",,,,,,"[0.8714533787637677, 0.7117375646996409, 0.6569035972732966, 0.5585040191290415, 0.5585040191290415]",0.6569035972732966,0.8714533787637677,0.7117375646996409,0.6569035972732966,0.5585040191290415,0.5585040191290415,0.5585040191290415
4022,The Warrior's Way,"[2.00438225, 1.8413716981132076, 1.2185692753623187, 1.1274841384615384, 0.7307836419878296, 0.6719769599567099, -0.7360102619047619]",1.1274841384615384,2.00438225,1.8413716981132076,1.2185692753623187,1.1274841384615384,0.7307836419878296,-0.7360102619047619,"[nan, nan, nan, nan, nan, nan, nan]",,,,,,"[0.8404855289344075, 0.289270985131858, -1.331845047442683, -1.331845047442683, -1.331845047442683]",-1.331845047442683,0.8404855289344075,0.289270985131858,-1.331845047442683,-1.331845047442683,-1.331845047442683,-1.331845047442683
4023,The Wash,"[2.065289, 1.6675536705882352, 1.019078282247191, 0.8310254, 0.461333, 0.461333, 0.461333, 0.461333, 0.461333, 0.461333]",0.461333,2.065289,1.6675536705882352,1.019078282247191,0.8310254,0.461333,0.461333,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[0.44798146113170234, 0.3793490328753889, 0.3793490328753889, 0.3793490328753889, 0.3793490328753889]",0.3793490328753889,0.44798146113170234,0.3793490328753889,0.3793490328753889,0.3793490328753889,0.3793490328753889,0.3793490328753889
4024,The Watch,"[3.6813174179738564, 2.1737235859375, 1.64360646, 1.4526504206766917, 1.3398543333333333, 1.1786738, 1.0928930433333333, 0.003939147058823529, 0.003939147058823529, 0.003939147058823529, 0.003939147058823529, 0.003939147058823529]",1.1357834216666667,3.6813174179738564,2.1737235859375,1.64360646,1.4526504206766917,1.3398543333333333,0.003939147058823529,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.33500106673234, 0.9878873112144585, 0.7456186474337982, 0.5601398648688276, 0.003931408933467121]",0.7456186474337982,1.33500106673234,0.9878873112144585,0.7456186474337982,0.5601398648688276,0.003931408933467121,0.003931408933467121
4025,The Watch,"[3.6813174179738564, 2.1737235859375, 1.64360646, 1.4526504206766917, 1.3398543333333333, 1.1786738, 1.0928930433333333, 0.003939147058823529, 0.003939147058823529, 0.003939147058823529, 0.003939147058823529, 0.003939147058823529]",1.1357834216666667,3.6813174179738564,2.1737235859375,1.64360646,1.4526504206766917,1.3398543333333333,0.003939147058823529,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.33500106673234, 0.9878873112144585, 0.7456186474337982, 0.5601398648688276, 0.003931408933467121]",0.7456186474337982,1.33500106673234,0.9878873112144585,0.7456186474337982,0.5601398648688276,0.003931408933467121,0.003931408933467121
4027,The Water Diviner,"[2.716443142857143, 0.93172175, -0.3102212, -0.3102212, -0.3102212, -0.3102212, -0.32702471363636365, -0.5915699624999999]",-0.3102212,2.716443142857143,0.93172175,-0.3102212,-0.3102212,-0.3102212,-0.5915699624999999,"[nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[0.7525060305509146, 0.30920481582178033, -0.3713843124976369, -0.3713843124976369, -0.3713843124976369]",-0.3713843124976369,0.7525060305509146,0.30920481582178033,-0.3713843124976369,-0.3713843124976369,-0.3713843124976369,-0.3713843124976369
4028,The Waterboy,"[7.443296652173913, 7.086593304347826, 7.086593304347826, 7.086593304347826, 5.027469402173913, 2.4986784046511628, 1.055470005]",7.086593304347826,7.443296652173913,7.086593304347826,7.086593304347826,7.086593304347826,5.027469402173913,1.055470005,"[nan, nan, nan, nan, nan, nan, nan]",,,,,,"[2.090207542796894, 0.8753073659498412, 0.8475029822054279, 0.6964634149019004, 0.363924402996363]",0.8475029822054279,2.090207542796894,0.8753073659498412,0.8475029822054279,0.6964634149019004,0.363924402996363,0.363924402996363
4029,The Way Way Back,"[4.043185217391304, 4.043185217391304, 4.043185217391304, 2.882153915426997, 2.7103342753623187, 2.2979936, 2.1737235859375, 1.6254246854838708, 1.5784972162162163, 1.2818184, 0.86900008, 0.8363530625, 0.4295573]",2.1737235859375,4.043185217391304,4.043185217391304,4.043185217391304,2.882153915426997,2.7103342753623187,0.4295573,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.6180378700408684, 1.6180378700408684, 1.6180378700408684, 0.9904836940577905, 0.44604543502915744]",1.6180378700408684,1.6180378700408684,1.6180378700408684,1.6180378700408684,0.9904836940577905,0.44604543502915744,0.44604543502915744
4030,The Way of the Gun,"[2.1915086470588236, 2.0685016136363634, 2.00540294, 1.8734396, 1.753380218181818, 1.7265014444444444, 1.7061280384615385, 1.5603798110613811, 1.524, 1.517522677124183, 1.4520198882352942, 1.2500471764705883, 1.2338346427807487, 1.1889144049019609, 1.1763295728506789, 1.0743573549019607, 0.5665557757352941]",1.524,2.1915086470588236,2.0685016136363634,2.00540294,1.8734396,1.753380218181818,0.5665557757352941,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[0.8109511833167791, 0.7431803667291272, 0.554278103924453, 0.4490641710020551, 0.3263357441874008]",0.554278103924453,0.8109511833167791,0.7431803667291272,0.554278103924453,0.4490641710020551,0.3263357441874008,0.3263357441874008
4031,The Weather Man,"[3.3162923843915344, 2.4077767523809523, 2.0273733454545453, 1.945465875, 1.870752775, 1.1969756451612903, 0.7536645087301588, -0.37586125, -0.37586125]",1.870752775,3.3162923843915344,2.4077767523809523,2.0273733454545453,1.945465875,1.870752775,-0.37586125,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[0.8714533787637677, 0.8558343012135995, -0.47138257956085877, -0.47138257956085877, -0.47138257956085877]",-0.47138257956085877,0.8714533787637677,0.8558343012135995,-0.47138257956085877,-0.47138257956085877,-0.47138257956085877,-0.47138257956085877
4032,The Wedding Date,"[4.539689154166667, 2.500003237254902, 2.1450025333333333, 1.9054309837121213, 1.682915103372434, 1.4929199666666666]",2.025216758522727,4.539689154166667,2.500003237254902,2.1450025333333333,1.9054309837121213,1.682915103372434,1.4929199666666666,"[nan, nan, nan, nan, nan, nan]",,,,,,"[1.2486129404577042, 1.1458146956634732, 1.1458146956634732, 1.0730298872775133, 0.2865247999666076]",1.1458146956634732,1.2486129404577042,1.1458146956634732,1.1458146956634732,1.0730298872775133,0.2865247999666076,0.2865247999666076
4033,The Wedding Planner,"[8.22517094, 3.6786516, 3.02425335, 1.9054309837121213, 1.7079188428571428, 1.7065294, 1.7065294, 1.7065294, 1.7065294, 1.62653104, 0.20183157142857142]",1.7065294,8.22517094,3.6786516,3.02425335,1.9054309837121213,1.7079188428571428,0.20183157142857142,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.2486129404577042, 1.094592768388099, 1.0730298872775133, 0.9956671499337497, 0.9412483252030855]",1.0730298872775133,1.2486129404577042,1.094592768388099,1.0730298872775133,0.9956671499337497,0.9412483252030855,0.9412483252030855
4036,The Whole Nine Yards,"[2.2221216412378935, 1.575584769975787, 1.36768512, 1.1763295728506789, 1.146360523640662, 1.0068478]",1.2720073464253394,2.2221216412378935,1.575584769975787,1.36768512,1.1763295728506789,1.146360523640662,1.0068478,"[nan, nan, nan, nan, nan, nan]",,,,,,"[0.9460766034697302, 0.9039946693384134, 0.8944312806148209, 0.2799692569344693, -0.46649302226224537]",0.8944312806148209,0.9460766034697302,0.9039946693384134,0.8944312806148209,0.2799692569344693,-0.46649302226224537,-0.46649302226224537
4037,The Whole Ten Yards,[0.8231098461538462],0.8231098461538462,0.8231098461538462,0.0,0.0,0.0,0.0,0.8231098461538462,[nan],,,0.0,0.0,,"[1.0886885367999788, 0.7674315871481969, 0.37627460932419726, 0.2799692569344693, -0.46649302226224537]",0.37627460932419726,1.0886885367999788,0.7674315871481969,0.37627460932419726,0.2799692569344693,-0.46649302226224537,-0.46649302226224537
4042,The Wind That Shakes the Barley,"[5.6971469571428575, 5.4532709666666666, 2.527463896853147, 2.5213873846153847, 2.5213873846153847, 2.5213873846153847, 2.5213873846153847, 2.5213873846153847, 2.5213873846153847, 2.4760162208791208, 2.475314083974359, 2.413742108974359, 2.3907165256410257, 2.362360358974359, 1.8913504195804196, 1.434, 1.3970573286713286, 1.222564927368421, 1.1128704423076923, 0.25893355]",2.47566515242674,5.6971469571428575,5.4532709666666666,2.527463896853147,2.5213873846153847,2.5213873846153847,0.25893355,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.2588550553125601, 1.2588550553125601, 0.9388021445199286, 0.7227182254326423, 0.3641134021251949]",0.9388021445199286,1.2588550553125601,1.2588550553125601,0.9388021445199286,0.7227182254326423,0.3641134021251949,0.3641134021251949
4043,The Witch,"[5.292359509090909, 3.266447875, 0.9365718]",3.266447875,5.292359509090909,3.266447875,0.9365718,0.0,0.0,0.9365718,"[nan, nan, nan]",,,,,,"[2.446659338915439, 2.446659338915439, 2.1041980411622823, 0.5797862187320608, 0.5509475653063282]",2.1041980411622823,2.446659338915439,2.446659338915439,2.1041980411622823,0.5797862187320608,0.5509475653063282,0.5509475653063282
4044,The Wiz,"[3.084414272, 1.2092698142857143, 0.67946798, 0.5278588375000001, -0.122956125]",0.67946798,3.084414272,1.2092698142857143,0.67946798,0.5278588375000001,-0.122956125,-0.122956125,"[nan, nan, nan, nan, nan]",,,,,,"[1.7872169855307596, 0.8714533787637677, 0.8510872852420486, 0.7290832931687019, 0.582741801765905]",0.8510872852420486,1.7872169855307596,0.8714533787637677,0.8510872852420486,0.7290832931687019,0.582741801765905,0.582741801765905
4045,The Wizard of Oz,"[22.52968639657641, 11.15519157364062, 11.15519157364062, 11.15519157364062, 7.7926186084419315, 3.8644348471304344, 3.3617413528455287, 3.0855690025806455, 2.66380235, 2.5012775154761906, 2.004, 1.8565541652163957, 1.682915103372434, 1.1389492558139536, 1.019078282247191, 0.9365718, 0.761000494117647]",2.66380235,22.52968639657641,11.15519157364062,11.15519157364062,11.15519157364062,7.7926186084419315,0.761000494117647,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[2.4977563685357502, 1.7872169855307596, 1.4243042220886104, 0.5797862187320608, 0.16692131171741686]",1.4243042220886104,2.4977563685357502,1.7872169855307596,1.4243042220886104,0.5797862187320608,0.16692131171741686,0.16692131171741686
4046,The Wolf of Wall Street,"[4.151492831702128, 3.751615242727273, 2.935761, 2.308241613333333, 1.66465037, 1.5612369400000001, 1.4269816666666668, 1.3822493, 1.25690748, 1.1825025, 0.8310254, 0.7761352380952381]",1.4941093033333335,4.151492831702128,3.751615242727273,2.935761,2.308241613333333,1.66465037,0.7761352380952381,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.3660934242089673, 1.3660934242089673, 1.1213223045436547, 0.6569035972732966, 0.1607097268833254]",1.1213223045436547,1.3660934242089673,1.3660934242089673,1.1213223045436547,0.6569035972732966,0.1607097268833254,0.1607097268833254
4048,The Wolverine,"[2.4529907984496124, 2.308241613333333, 2.26256415, 2.08790670505618, 2.076342796590909, 2.065289, 1.9914511, 1.7612558292279412, 1.0]",2.076342796590909,2.4529907984496124,2.308241613333333,2.26256415,2.08790670505618,2.076342796590909,1.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.9223410208340455, 1.2418480767218947, 1.2418480767218947, 1.2418480767218947, 1.2418480767218947]",1.2418480767218947,1.9223410208340455,1.2418480767218947,1.2418480767218947,1.2418480767218947,1.2418480767218947,1.2418480767218947
4050,The Woman in Black,"[6.513572705882353, 5.085978899525028, 3.360426677941177, 2.475314083974359, 1.516352425925926, 1.2185692753623187, 1.172875425, 1.1389492558139536, 1.0903702444444445, 1.0224080416666668, 0.78565665]",1.2185692753623187,6.513572705882353,5.085978899525028,3.360426677941177,2.475314083974359,1.516352425925926,0.78565665,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[2.016711079136413, 2.016711079136413, 0.7320985960922406, 0.66718409776397, 0.45919452416970574]",0.7320985960922406,2.016711079136413,2.016711079136413,0.7320985960922406,0.66718409776397,0.45919452416970574,0.45919452416970574
4051,The Women,"[2.125471625, 1.4929199666666666, 1.05]",1.4929199666666666,2.125471625,1.4929199666666666,1.05,0.0,0.0,1.05,"[nan, nan, nan]",,,,,,"[1.1395851918010873, 1.055864630024863, 0.9468936718523832, 0.9134547008037455, 0.775072417360882]",0.9468936718523832,1.1395851918010873,1.055864630024863,0.9468936718523832,0.9134547008037455,0.775072417360882,0.775072417360882
4052,The Wood,[],,0.0,0.0,0.0,0.0,0.0,0.0,[],,0.0,0.0,0.0,0.0,"[1.4294991146139366, 1.4294991146139366, 1.0886885367999788, 1.0730298872775133, 0.6416230408162054]",1.0886885367999788,1.4294991146139366,1.4294991146139366,1.0886885367999788,1.0730298872775133,0.6416230408162054,0.6416230408162054
4053,The Words,"[1.2052435, 1.2052435, 1.2052435, 0.49748582499999994]",1.2052435,1.2052435,1.2052435,1.2052435,0.49748582499999994,0.0,0.49748582499999994,"[nan, nan, nan, nan]",,,,,,"[0.7928559679910401, 0.7908379336407753, 0.7729589419700066, 0.6860910562232243, 0.6500050556088466]",0.7729589419700066,0.7928559679910401,0.7908379336407753,0.7729589419700066,0.6860910562232243,0.6500050556088466,0.6500050556088466
4054,The Work and the Glory,[],,0.0,0.0,0.0,0.0,0.0,0.0,[],,0.0,0.0,0.0,0.0,"[1.7470097668350133, -0.8066453095550528, -0.8066453095550528, -0.8066453095550528, -0.9864309917769318]",-0.8066453095550528,1.7470097668350133,-0.8066453095550528,-0.8066453095550528,-0.8066453095550528,-0.9864309917769318,-0.9864309917769318
4055,The Work and the Glory II: American Zion,[],,0.0,0.0,0.0,0.0,0.0,0.0,[],,0.0,0.0,0.0,0.0,"[-0.7801197124253482, -0.9864309917769318, -1.166216673998811, -1.166216673998811, -1.166216673998811]",-1.166216673998811,-0.7801197124253482,-0.9864309917769318,-1.166216673998811,-1.166216673998811,-1.166216673998811,-1.166216673998811
4056,The World Is Not Enough,"[4.3118685325, 1.88429422, 1.68024, 1.68024, 1.1346274357142856, 0.9572212909090909]",1.68024,4.3118685325,1.88429422,1.68024,1.68024,1.1346274357142856,0.9572212909090909,"[nan, nan, nan, nan, nan, nan]",,,,,,"[1.3261159589577538, 0.985906342752009, 0.8085890597969334, 0.7846243354127065, 0.029867983763132766]",0.8085890597969334,1.3261159589577538,0.985906342752009,0.8085890597969334,0.7846243354127065,0.029867983763132766,0.029867983763132766
4057,The World's End,"[1.9136732375, 1.659325, 1.30446435, 1.30446435]",1.481894675,1.9136732375,1.659325,1.30446435,1.30446435,0.0,1.30446435,"[nan, nan, nan, nan]",,,,,,"[0.8348482633256376, 0.8348482633256376, 0.8348482633256376, 0.5060384441412302, -0.48901461497685095]",0.8348482633256376,0.8348482633256376,0.8348482633256376,0.8348482633256376,0.5060384441412302,-0.48901461497685095,-0.48901461497685095
4059,The Wraith,"[2.6595864893188854, 2.2105762613636366, 1.9545695492105262, 1.887088148148148, 1.8803810481481482, 1.7769830416666665, 1.615837185, 1.611866746153846, 1.52757196875, 1.5243465, 1.4526504206766917, 1.2185692753623187, 1.188130239057239, 1.1355896194444444, 1.1063116296296296, 1.0224080416666668, 0.8993428571428571, 0.8733163720238095, 0.8310254, 0.7936739444444444, 0.78565665, 0.7374293529411765, 0.44265558386243387, 0.3043986769230769, 0.2962962962962963, 0.2962962962962963, 0.2962962962962963, 0.2962962962962963, 0.01659120656599093, -0.09037455185185186, -0.27056195185185183]",1.0224080416666668,2.6595864893188854,2.2105762613636366,1.9545695492105262,1.887088148148148,1.8803810481481482,-0.27056195185185183,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[0.8872602558437362, 0.8404855289344075, 0.7078970205509347, 0.7042889012612826, 0.2595111954850846]",0.7078970205509347,0.8872602558437362,0.8404855289344075,0.7078970205509347,0.7042889012612826,0.2595111954850846,0.2595111954850846
4060,The Wrestler,"[6.450665833333334, 6.450665833333334, 6.450665833333334, 4.1933917916666665, 4.066952741228071, 3.3519421666666664, 3.3162923843915344, 3.3088687, 1.980144987878788, 1.055470005, 0.5954236473684211, -0.42153134146341464]",3.3341172755291004,6.450665833333334,6.450665833333334,6.450665833333334,4.1933917916666665,4.066952741228071,-0.42153134146341464,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.60625447336973, 1.4635329944108164, 1.427477251131112, 0.8181021518477335, 0.730466245532255]",1.427477251131112,1.60625447336973,1.4635329944108164,1.427477251131112,0.8181021518477335,0.730466245532255,0.730466245532255
4061,The X Files,"[11.17861375708502, 2.4436001066666666, 1.9136732375, 1.866641106060606, 1.866641106060606, 1.866641106060606, 1.7684938863636364, 1.683239649122807, 1.612953313030303, 1.2925265666666668, 1.2789811333333334, 1.1389492558139536, 1.0962177666666666]",1.7684938863636364,11.17861375708502,2.4436001066666666,1.9136732375,1.866641106060606,1.866641106060606,1.0962177666666666,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.3771396630241628, 1.053140998061114, 0.9754114382370731, 0.7456186474337982, 0.7124962605746601]",0.9754114382370731,1.3771396630241628,1.053140998061114,0.9754114382370731,0.7456186474337982,0.7124962605746601,0.7124962605746601
4062,The X Files: I Want to Believe,"[2.065289, 1.612953313030303, 1.4526504206766917, 1.2789811333333334, 1.2258321125]",1.4526504206766917,2.065289,1.612953313030303,1.4526504206766917,1.2789811333333334,1.2258321125,1.2258321125,"[nan, nan, nan, nan, nan]",,,,,,"[1.1075818526980894, 0.8990165509313339, 0.8237284717445648, 0.8237284717445648, 0.7124962605746601]",0.8237284717445648,1.1075818526980894,0.8990165509313339,0.8237284717445648,0.8237284717445648,0.7124962605746601,0.7124962605746601
4065,The Young Messiah,"[2.917378536, 1.755553, 1.0327156494252874, 0.7345604182432431, -0.015053460714285705, -0.6491675135135135]",0.8836380338342653,2.917378536,1.755553,1.0327156494252874,0.7345604182432431,-0.015053460714285705,-0.6491675135135135,"[nan, nan, nan, nan, nan, nan]",,,,,,[0.8631058676246024],0.8631058676246024,0.8631058676246024,0.0,0.0,0.0,0.0,0.8631058676246024
4067,The Young Victoria,"[7.225608533333333, 2.6323722243243246, 1.646926957142857, 0.7761352380952381, 0.03513281818181818, -0.21686031428571428, -0.21686031428571428, -0.21686031428571428]",0.4056340281385281,7.225608533333333,2.6323722243243246,1.646926957142857,0.7761352380952381,0.03513281818181818,-0.21686031428571428,"[nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[0.866569201617949, 0.7478366871179315, -0.2444442007998471, -0.3859037969062531, -0.7062849551891461]",-0.2444442007998471,0.866569201617949,0.7478366871179315,-0.2444442007998471,-0.3859037969062531,-0.7062849551891461,-0.7062849551891461
4068,The Young and Prodigious T.S. Spivet,"[1.11989043, -0.7122791212121212]",0.20380565439393944,1.11989043,-0.7122791212121212,0.0,0.0,0.0,-0.7122791212121212,"[nan, nan]",,,,0.0,,"[0.5324681577807489, -0.18937777343870707, -0.21030667010393334, -1.2457644396713705, -1.2457644396713705]",-0.21030667010393334,0.5324681577807489,-0.18937777343870707,-0.21030667010393334,-1.2457644396713705,-1.2457644396713705,-1.2457644396713705
4071,There Will Be Blood,"[3.779647425, 2.6241232803030305, 2.08834844, 1.88429422, 1.7265014444444444, 1.5840804949999998, 1.222564927368421, 1.1969756451612903, 0.9013369888888889, 0.88, 0.8363530625, 0.5908569375]",1.4033227111842104,3.779647425,2.6241232803030305,2.08834844,1.88429422,1.7265014444444444,0.5908569375,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.127636462584503, 1.127636462584503, 0.8085890597969334, 0.7431803667291272, 0.5060384441412302]",0.8085890597969334,1.127636462584503,1.127636462584503,0.8085890597969334,0.7431803667291272,0.5060384441412302,0.5060384441412302
